id,url,name,likes,category,latitude,longitude
116,https://www.facebook.com/nirvanadiscoclubzapp/,,,,,
117,https://www.facebook.com/nicoladeconzo94/,,,,,
118,https://www.facebook.com/thewallnapoli/,,,,,
119,https://www.facebook.com/livingdisco/,,,,,
120,https://www.facebook.com/ImperialProfumi/,,,,,
121,https://www.facebook.com/Discotecailfico/,,,,,
122,https://www.facebook.com/imperiaclubnapoli/,,,,,
123,https://www.facebook.com/RIVACLUB/,,,,,
124,https://www.facebook.com/pepedineclub/,,,,,
125,https://www.facebook.com/joianapoli/,,,,,
126,https://www.facebook.com/havananapoli/,,,,,
127,https://www.facebook.com/RIVACLUB/,,,,,
128,https://www.facebook.com/m.m.costruzioni.srl/,,,,,
129,https://www.facebook.com/DEN.Disco.Eventi.Napoli/,,,,,
130,https://www.facebook.com/troisediscoevents/,,,,,
131,https://www.facebook.com/discotecaparadiso.it/,,,,,
132,https://www.facebook.com/typenapoli/,,,,,
133,https://www.facebook.com/barflynapoli/,,,,,
134,https://www.facebook.com/anatemaparty/,,,,,
135,https://www.facebook.com/accademiaclub/,,,,,
136,https://www.facebook.com/terrazza2golfi/,,,,,
137,https://www.facebook.com/duelclubofficial/,,,,,
138,https://www.facebook.com/zeromadraspozzuoli/,,,,,
139,https://www.facebook.com/luxuryeventsnapoli/,,,,,
140,https://www.facebook.com/brass.gastroclub/,,,,,
141,https://www.facebook.com/whyenot/,,,,,
142,https://www.facebook.com/centroshalom1988/,,,,,
143,https://www.facebook.com/hotellamela/,,,,,
144,https://www.facebook.com/joianapoli/,,,,,
145,https://www.facebook.com/luscianotennisclub/,,,,,
146,https://www.facebook.com/skaloevents/,,,,,
147,https://www.facebook.com/neasyofficialpage/,,,,,
148,https://www.facebook.com/dejaVuNapoli/,,,,,
149,https://www.facebook.com/typenapoli/,,,,,
150,https://www.facebook.com/EnjoydiscoeventsNapoli/,,,,,
151,https://www.facebook.com/clublifenapoli/,,,,,
152,https://www.facebook.com/bukumba/,,,,,
153,https://www.facebook.com/congaclub.it/,,,,,
154,https://www.facebook.com/flavioslyofficial/,,,,,
155,https://www.facebook.com/SalserosDeLaCalle/,,,,,
156,https://www.facebook.com/almapoplives/,,,,,
157,https://www.facebook.com/AquaClubRestaurant/,,,,,
158,https://www.facebook.com/braceriapubcrazyhorsepozzuoli/,,,,,
159,https://www.facebook.com/TropicanaDanceMusic/,,,,,
160,https://www.facebook.com/nonamerestaurantclub/,,,,,
161,https://www.facebook.com/zeromadraspozzuoli/,,,,,
162,https://www.facebook.com/rocaclubofficial/,,,,,
163,https://www.facebook.com/raffaele.giglio.56/,,,,,
164,https://www.facebook.com/teatroclub.torredelgreco/,,,,,
165,https://www.facebook.com/tullio1926/,,,,,
166,https://www.facebook.com/hypeclubnapoli/,,,,,
167,https://www.facebook.com/baccoitalianapoli/,,,,,
168,https://www.facebook.com/SunsetSolariumEventi/,,,,,
169,https://www.facebook.com/matisseristorantepizzeria/,,,,,
170,https://www.facebook.com/gayadisco/,,,,,
171,https://www.facebook.com/latingold.discoclub/,,,,,
172,https://www.facebook.com/379sp/,,,,,
173,https://www.facebook.com/guaranawonderclub/,,,,,
174,https://www.facebook.com/festivaldellacittabianca/,,,,,
175,https://www.facebook.com/ProcuraSportiva/,,,,,
176,https://www.facebook.com/diecimetriquadri/,,,,,
177,https://www.facebook.com/Scoglio-del-Cavallo-175935429789009/,,,,,
178,https://www.facebook.com/aranceto.discoclub.5/,,,,,
179,https://www.facebook.com/RockNRoadKustomKlub/,,,,,
180,https://www.facebook.com/DirockatoMonopoli/,,,,,
181,https://www.facebook.com/NoiNotizie/,,,,,
182,https://www.facebook.com/SanMarzanoMia/,,,,,
183,https://www.facebook.com/ViniliaWineResort/,,,,,
